"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=lump_genus&idqual=genus_certain&interval=Paleocene,Holocene&cc=SOA&show=acconly"
"Access Time","Sat 2020-04-11 01:09:45 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","lump_genus"
"","idqual","genus_certain"
"","cc","SOA"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","acconly"
"Elapsed Time","1.02"
"Records Found","6462"
"Records Returned","6462"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1314780","occ","","","92670","Clypeotherium","genus","188862","Late Oligocene","","28.4","23.03","58058"
"1314797","occ","","","176436","Borhyaena","genus","53747","Colhuehuapian","","21","17.5","58052"
"1314804","occ","","","141368","Sipalocyon","genus","40039","Colhuehuapian","","21","17.5","58052"
"1314809","occ","","","141368","Borhyaena","genus","53747","Colhuehuapian","","21","17.5","58052"
"1314811","occ","","","141368","Arctodictis","genus","53763","Colhuehuapian","","21","17.5","58052"
"1314964","occ","","","27311","Cephalomyopsis","genus","335704","Colhuehuapian","","21","17.5","57933"
"1314965","occ","","","27311","Soriamys","genus","335706","Colhuehuapian","","21","17.5","58199"
"1314967","occ","","","27311","Eosteiromys","genus","42138","Colhuehuapian","","21","17.5","57933"
"1314970","occ","","","27311","Galileomys","genus","76970","Colhuehuapian","","21","17.5","57933"
"1314971","occ","","","27311","Acarechimys","genus","42052","Colhuehuapian","","21","17.5","57933"
"1314972","occ","","","27311","Caviocricetus","genus","146411","Colhuehuapian","","21","17.5","58121"
"1314975","occ","","","27311","Protadelphomys","genus","42061","Colhuehuapian","","21","17.5","57933"
"1314977","occ","","","27311","Prospaniomys","genus","42060","Colhuehuapian","","21","17.5","57933"
"1314978","occ","","","27311","Luantus","genus","42104","Colhuehuapian","","21","17.5","57933"
"1314979","occ","","","176459","Acrocyon","genus","40011","Colhuehuapian","","21","17.5","58052"
"1314980","occ","","","176460","Notostylops","genus","43339","Eocene","","56","33.9","58073"
"1314981","occ","","","175739","Oldfieldthomasia","genus","65751","Middle Eocene","","48.6","37.2","58073"
"1314987","occ","","","141368","Licaphrops","genus","43480","Colhuehuapian","","21","17.5","58073"
"1314988","occ","","","141368","Prolicaphrium","genus","43484","Colhuehuapian","","21","17.5","58073"
"1314989","occ","","","141368","Cramauchenia","genus","43494","Colhuehuapian","","21","17.5","58073"
"1314993","occ","","","176460","Pleurostylodon","genus","43365","Eocene","","56","33.9","58073"
"1314995","occ","","","175743","Anisolambda","genus","43469","Middle Eocene","","48.6","37.2","58073"
"1314996","occ","","","175743","Oldfieldthomasia","genus","65751","Middle Eocene","","48.6","37.2","58073"
"1314997","occ","","","175743","Pleurostylodon","genus","43365","Middle Eocene","","48.6","37.2","58073"
"1314998","occ","","","175743","Thomashuxleya","genus","43367","Middle Eocene","","48.6","37.2","58073"
"1314999","occ","","","175743","Antepithecus","genus","43410","Middle Eocene","","48.6","37.2","58073"
"1315000","occ","","","176304","Didolodus","genus","42293","Middle Eocene","Late Eocene","48.6","33.9","58073"
"1315001","occ","","","176304","Pleurostylodon","genus","43365","Middle Eocene","Late Eocene","48.6","33.9","58073"
"1315002","occ","","","176304","Notopithecus","genus","43419","Middle Eocene","Late Eocene","48.6","33.9","58073"
"1315003","occ","","","176304","Trigonostylops","genus","43458","Middle Eocene","Late Eocene","48.6","33.9","58073"
"1315004","occ","","","176461","Oldfieldthomasia","genus","65751","Middle Eocene","Early Miocene","48.6","15.97","58073"
"1315007","occ","","","176462","Proargyrohyrax","genus","57215","Eocene","Oligocene","56","23.03","58073"
"1315010","occ","","","176462","Pseudhyrax","genus","43438","Eocene","Oligocene","56","23.03","58073"
"1315011","occ","","","176461","Acrocyon","genus","40011","Middle Eocene","Early Miocene","48.6","15.97","58074"
"1315012","occ","","","176461","Proborhyaena","genus","40033","Middle Eocene","Early Miocene","48.6","15.97","58074"
"1315013","occ","","","176461","Cladosictis","genus","40020","Middle Eocene","Early Miocene","48.6","15.97","58074"
"1315028","occ","","","176464","Leontinia","genus","43377","Deseadan","","29","21","13081"
"1315029","occ","","","176464","Pyrotherium","genus","43520","Deseadan","","29","21","13081"
"1315030","occ","","","176461","Parastrapotherium","genus","43463","Middle Eocene","Early Miocene","48.6","15.97","57912"
"1315032","occ","","","176269","Pyrotherium","genus","43520","Deseadan","","29","21","13081"
"1315033","occ","","","176269","Trachytherus","genus","43429","Deseadan","","29","21","43122"
"1315034","occ","33490","","176269","Elmerriggsia","genus","356200","Deseadan","","29","21","62567"
"1315035","occ","","","176269","Octodontotherium","genus","43639","Deseadan","","29","21","13081"
"1315037","occ","","","176269","Cephalomys","genus","42083","Deseadan","","29","21","13081"
"1315038","occ","","","176465","Xylechimys","genus","336521","Deseadan","","29","21","58075"
"1315039","occ","32134","","176465","Asteromys","genus","42101","Deseadan","","29","21","62573"
"1315040","occ","","","176465","Archaeohyrax","genus","43434","Deseadan","","29","21","58075"
"1315041","occ","","","176465","Argyrohyrax","genus","57211","Deseadan","","29","21","58075"
"1315042","occ","","","176465","Propachyrucos","genus","43446","Deseadan","","29","21","58075"
"1315043","occ","","","176465","Prohegetotherium","genus","43445","Deseadan","","29","21","16747"
"1315045","occ","","","14211","Ancylocoelus","genus","43374","Deseadan","","29","21","57906"
"1315046","occ","","","92670","Ancylocoelus","genus","43374","Late Oligocene","","28.4","23.03","57906"
"1315047","occ","","","176466","Mendozahippus","genus","336534","Deseadan","","29","21","58078"
"1315048","occ","","","176466","Archaeohyrax","genus","43434","Deseadan","","29","21","62523"
"1315049","occ","33473","","176466","Gualta","genus","355980","Deseadan","","29","21","62521"
"1315050","occ","33474","","176466","Asmodeus","genus","53681","Deseadan","","29","21","62522"
"1315051","occ","","","176466","Proadinotherium","genus","53656","Deseadan","","29","21","58076"
"1315055","occ","33493","","176466","Pyrotherium","genus","43520","Deseadan","","29","21","62579"
"1315058","occ","","","176466","Argyrohyrax","genus","57211","Deseadan","","29","21","58076"
"1315061","occ","33535","","176466","Meteutatus","genus","43544","Deseadan","","29","21","62632"
"1315063","occ","","","176466","Proborhyaena","genus","40033","Deseadan","","29","21","58076"
"1315064","occ","","","176466","Pharsophorus","genus","40031","Deseadan","","29","21","58076"
"1315067","occ","","","176466","Fieratherium","genus","336532","Deseadan","","29","21","58077"
"1315071","occ","","","176470","Moqueguahippus","genus","80542","Deseadan","","29","21","58080"
"1315072","occ","","","176470","Trachytherus","genus","43429","Deseadan","","29","21","58080"
"1315074","occ","","","176469","Migraveramus","genus","247406","Deseadan","","29","21","58080"
"1315076","occ","","","176469","Moqueguahippus","genus","80542","Deseadan","","29","21","58080"
"1315077","occ","33492","","176469","Trachytherus","genus","43429","Deseadan","","29","21","62577"
"1315079","occ","","","176471","Moqueguahippus","genus","80542","Deseadan","","29","21","58080"
"1315080","occ","","","176472","Rusconitherium","genus","378500","Santacrucian","","17.5","16.3","58081"
"1315081","occ","","","176472","Prohegetotherium","genus","43445","Santacrucian","","17.5","16.3","58081"
"1315082","occ","","","92669","Groeberia","genus","40080","Divisaderan","","42","36","58084"
"1315084","occ","","","92669","Phoradiadius","genus","43481","Divisaderan","","42","36","58084"
"1315085","occ","","","92669","Adiantoides","genus","43507","Divisaderan","","42","36","58084"
"1315086","occ","","","92669","Brachystephanus","genus","43344","Divisaderan","","42","36","58084"
"1315087","occ","","","92669","Xenostephanus","genus","310223","Divisaderan","","42","36","58084"
"1315088","occ","","","92669","Allalmeia","genus","43343","Divisaderan","","42","36","58084"
"1315089","occ","","","92669","Acamana","genus","43451","Divisaderan","","42","36","58084"
"1315090","occ","33664","","92669","Trigonostylops","genus","43458","Divisaderan","","42","36","62672"
"1315107","occ","","","146358","Deuterotherium","genus","43471","Deseadan","","29","21","13081"
"1315108","occ","","","146358","Archaeohyrax","genus","43434","Deseadan","","29","21","13081"
"1315109","occ","","","146358","Ancylocoelus","genus","43374","Deseadan","","29","21","13081"
"1315110","occ","","","146358","Leontinia","genus","43377","Deseadan","","29","21","13081"
"1315112","occ","","","146358","Rhynchippus","genus","43388","Deseadan","","29","21","13081"
"1315114","occ","","","146358","Trachytherus","genus","43429","Deseadan","","29","21","13081"
"1315116","occ","","","146358","Prohegetotherium","genus","43445","Deseadan","","29","21","13081"
"1315117","occ","","","146358","Parastrapotherium","genus","43463","Deseadan","","29","21","13081"
"1315130","occ","","","49851","Argyrohyrax","genus","57211","Deseadan","","29","21","13081"
"1315153","occ","","","176484","Eopachyrucos","genus","57217","Deseadan","","29","21","58092"
"1315154","occ","","","176483","Eopachyrucos","genus","57217","Deseadan","","29","21","58092"
"1315155","occ","","","140147","Proborhyaena","genus","40033","Deseadan","","29","21","58093"
"1315157","occ","","","176485","Chaetophractus","genus","43530","Pleistocene","","2.588","0.0117","45092"
"1315158","occ","","","176485","Lagostomus","genus","42077","Pleistocene","","2.588","0.0117","45092"
"1315162","occ","","","176486","Palaeopeltis","genus","43566","Deseadan","","29","21","58096"
"1315164","occ","","","176487","Dasypodon","genus","188838","Deseadan","","29","21","58093"
"1315165","occ","","","176487","Doellotatus","genus","43536","Deseadan","","29","21","58093"
"1315167","occ","","","176487","Pseudoplohophorus","genus","188882","Deseadan","","29","21","58093"
"1315168","occ","","","176487","Urotherium","genus","43593","Deseadan","","29","21","58093"
"1315170","occ","","","176487","Protypotherium","genus","43422","Deseadan","","29","21","58093"
"1315171","occ","","","176487","Fiandraia","genus","336576","Deseadan","","29","21","58093"
"1315172","occ","","","176487","Hegetotherium","genus","43441","Deseadan","","29","21","58093"
"1315173","occ","","","176487","Pseudohegetotherium","genus","43448","Deseadan","","29","21","58093"
"1315175","occ","","","176488","Prohegetotherium","genus","43445","Deseadan","","29","21","16747"
"1315177","occ","","","176488","Proterotherium","genus","43485","Deseadan","","29","21","58093"
"1315178","occ","","","176488","Uruguaytherium","genus","270349","Deseadan","","29","21","58093"
"1315180","occ","","","176490","Prohegetotherium","genus","43445","Deseadan","","29","21","16747"
"1315182","occ","","","176491","Transpithecus","genus","43423","Middle Eocene","","48.6","37.2","58097"
"1315183","occ","","","176167","Transpithecus","genus","43423","Middle Eocene","","48.6","37.2","58097"
"1315184","occ","","","176492","Transpithecus","genus","43423","Middle Eocene","","48.6","37.2","58097"
"1315185","occ","","","176493","Trachytherus","genus","43429","Deseadan","","29","21","58098"
"1315186","occ","","","176494","Transpithecus","genus","43423","Middle Eocene","","48.6","37.2","58097"
"1315187","occ","","","176494","Trigonostylops","genus","43458","Middle Eocene","","48.6","37.2","10312"
"1315188","occ","","","176494","Didolodus","genus","42293","Middle Eocene","","48.6","37.2","10369"
"1315189","occ","","","176494","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","10312"
"1315190","occ","","","176494","Isotemnus","genus","43362","Middle Eocene","","48.6","37.2","10312"
"1315191","occ","","","176494","Eohyrax","genus","43437","Middle Eocene","","48.6","37.2","10312"
"1315192","occ","","","141758","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","58079"
"1315193","occ","","","175738","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","58079"
"1315194","occ","","","175744","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","58079"
"1315195","occ","","","176492","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","58079"
"1315196","occ","","","176169","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","58079"
"1315197","occ","","","44956","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","58079"
"1315198","occ","","","175739","Notopithecus","genus","43419","Middle Eocene","","48.6","37.2","58079"
"1315199","occ","","","176189","Notopithecus","genus","43419","Bartonian","Priabonian","41.3","33.9","58079"
"1315200","occ","","","176189","Antepithecus","genus","43410","Bartonian","Priabonian","41.3","33.9","58079"
"1315201","occ","","","133040","Antepithecus","genus","43410","Itaboraian","","59","57","58079"
"1315202","occ","","","176189","Transpithecus","genus","43423","Bartonian","Priabonian","41.3","33.9","58079"
"1315203","occ","","","38879","Guilielmoscottia","genus","43415","Middle Eocene","","48.6","37.2","58079"
"1315204","occ","","","176371","Guilielmoscottia","genus","43415","Mustersan","","48","42","58079"
"1315205","occ","","","176200","Guilielmoscottia","genus","43415","Early Oligocene","","33.9","28.4","58079"
"1315206","occ","","","176194","Guilielmoscottia","genus","43415","Priabonian","","38","33.9","58079"
"1315207","occ","","","176194","Eopachyrucos","genus","57217","Priabonian","","38","33.9","58079"
"1315208","occ","","","176201","Eopachyrucos","genus","57217","Oligocene","","33.9","23.03","58079"
"1315209","occ","","","176200","Eopachyrucos","genus","57217","Early Oligocene","","33.9","28.4","58079"
"1315210","occ","","","38653","Santiagorothia","genus","57070","Early Oligocene","","33.9","28.4","58079"
"1315211","occ","","","176201","Santiagorothia","genus","57070","Oligocene","","33.9","23.03","58079"
"1315212","occ","","","176200","Santiagorothia","genus","57070","Early Oligocene","","33.9","28.4","58079"
"1315213","occ","","","176200","Proargyrohyrax","genus","57215","Early Oligocene","","33.9","28.4","58079"
"1315214","occ","","","176194","Pseudhyrax","genus","43438","Priabonian","","38","33.9","58079"
"1315215","occ","","","176201","Bryanpattersonia","genus","43435","Oligocene","","33.9","23.03","58079"
"1315216","occ","","","176200","Bryanpattersonia","genus","43435","Early Oligocene","","33.9","28.4","58079"
"1315217","occ","","","176201","Protarchaeohyrax","genus","57240","Oligocene","","33.9","23.03","58079"
"1315218","occ","","","176200","Archaeohyrax","genus","43434","Early Oligocene","","33.9","28.4","58079"
"1315219","occ","","","176467","Archaeohyrax","genus","43434","Deseadan","","29","21","58079"
"1315220","occ","","","50074","Archaeohyrax","genus","43434","Deseadan","","29","21","58079"
"1315221","occ","","","92670","Archaeohyrax","genus","43434","Late Oligocene","","28.4","23.03","58079"
"1315222","occ","","","176269","Archaeohyrax","genus","43434","Deseadan","","29","21","58079"
"1315223","occ","","","38651","Archaeohyrax","genus","43434","Early Oligocene","","33.9","28.4","58079"
"1315224","occ","","","50074","Trachytherus","genus","43429","Deseadan","","29","21","43122"
"1315225","occ","","","176201","Archaeohyrax","genus","43434","Oligocene","","33.9","23.03","58079"
"1315227","occ","","","176201","Prohegetotherium","genus","43445","Oligocene","","33.9","23.03","58079"
"1315228","occ","","","176201","Trachytherus","genus","43429","Oligocene","","33.9","23.03","58079"
"1315239","occ","","","14211","Galileomys","genus","76970","Deseadan","","29","21","58103"
"1315240","occ","","","14211","Ethelomys","genus","336638","Deseadan","","29","21","58103"
